2025-05-14 23:08:54,096: root: INFO: MLTrader : Executing the initialize lifecycle method
2025-05-14 23:08:56,059: root: INFO: Current backtesting datetime 2020-01-02 08:30:00-05:00
2025-05-14 23:08:56,062: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2025-05-14 23:08:56,063: root: INFO: Current backtesting datetime 2020-01-02 09:30:00-05:00
2025-05-14 23:08:56,063: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2025-05-14 23:08:56,065: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2025-05-14 23:08:56[0m
2025-05-14 23:08:56,065: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2025-05-14 23:08:56,076: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2025-05-14 23:08:56,271: root: INFO: [34mMLTrader : Trading iteration ended at 2025-05-14 23:08:56[0m
2025-05-14 23:08:56,273: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2025-05-14 23:08:56,273: root: INFO: Current backtesting datetime 2020-01-03 09:30:00-05:00
2025-05-14 23:08:56,274: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2025-05-14 23:08:56[0m
2025-05-14 23:08:56,274: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2025-05-14 23:08:56,275: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2025-05-14 23:08:56,316: root: INFO: [34mMLTrader : Trading iteration ended at 2025-05-14 23:08:56[0m
2025-05-14 23:08:56,318: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2025-05-14 23:08:56,318: root: INFO: Current backtesting datetime 2020-01-04 09:30:00-05:00
2025-05-14 23:08:56,319: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2025-05-14 23:08:56,321: root: INFO: Current backtesting datetime 2020-01-04 09:25:00-05:00
2025-05-14 23:08:56,322: root: INFO: Current backtesting datetime 2020-01-04 09:25:00-05:00
2025-05-14 23:08:56,323: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2025-05-14 23:08:56,323: root: INFO: Current backtesting datetime 2020-01-06 08:30:00-05:00
2025-05-14 23:08:56,324: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2025-05-14 23:08:56,325: root: INFO: Current backtesting datetime 2020-01-06 09:30:00-05:00
2025-05-14 23:08:56,325: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2025-05-14 23:08:56,326: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2025-05-14 23:08:56[0m
2025-05-14 23:08:56,326: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2025-05-14 23:08:56,327: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2025-05-14 23:08:56,356: root: INFO: [34mMLTrader : Trading iteration ended at 2025-05-14 23:08:56[0m
2025-05-14 23:08:56,357: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2025-05-14 23:08:56,357: root: INFO: Current backtesting datetime 2020-01-07 09:30:00-05:00
2025-05-14 23:08:56,358: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2025-05-14 23:08:56[0m
2025-05-14 23:08:56,358: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2025-05-14 23:08:56,359: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2025-05-14 23:08:56,394: root: INFO: [34mMLTrader : Trading iteration ended at 2025-05-14 23:08:56[0m
2025-05-14 23:08:56,396: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2025-05-14 23:08:56,396: root: INFO: Current backtesting datetime 2020-01-08 09:30:00-05:00
