2025-05-14 14:39:33,360: root: INFO: MLTrader : Executing the initialize lifecycle method
2025-05-14 14:39:35,851: root: INFO: Current backtesting datetime 2020-01-02 08:30:00-05:00
2025-05-14 14:39:35,853: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2025-05-14 14:39:35,854: root: INFO: Current backtesting datetime 2020-01-02 09:30:00-05:00
2025-05-14 14:39:35,854: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2025-05-14 14:39:35,856: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2025-05-14 14:39:35[0m
2025-05-14 14:39:35,856: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2025-05-14 14:39:38,906: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2025-05-14 14:39:39,111: root: INFO: [34mMLTrader : Trading iteration ended at 2025-05-14 14:39:39[0m
2025-05-14 14:39:39,113: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2025-05-14 14:39:39,113: root: INFO: Current backtesting datetime 2020-01-03 09:30:00-05:00
2025-05-14 14:39:39,114: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2025-05-14 14:39:39[0m
2025-05-14 14:39:39,114: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2025-05-14 14:39:39,115: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2025-05-14 14:39:39,144: root: INFO: [34mMLTrader : Trading iteration ended at 2025-05-14 14:39:39[0m
2025-05-14 14:39:39,146: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2025-05-14 14:39:39,146: root: INFO: Current backtesting datetime 2020-01-04 09:30:00-05:00
2025-05-14 14:39:39,147: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2025-05-14 14:39:39,148: root: INFO: Current backtesting datetime 2020-01-04 09:25:00-05:00
2025-05-14 14:39:39,150: root: INFO: Current backtesting datetime 2020-01-04 09:25:00-05:00
2025-05-14 14:39:39,150: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2025-05-14 14:39:39,151: root: INFO: Current backtesting datetime 2020-01-06 08:30:00-05:00
2025-05-14 14:39:39,152: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2025-05-14 14:39:39,153: root: INFO: Current backtesting datetime 2020-01-06 09:30:00-05:00
2025-05-14 14:39:39,153: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2025-05-14 14:39:39,154: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2025-05-14 14:39:39[0m
2025-05-14 14:39:39,155: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2025-05-14 14:39:39,156: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2025-05-14 14:39:39,187: root: INFO: [34mMLTrader : Trading iteration ended at 2025-05-14 14:39:39[0m
2025-05-14 14:39:39,189: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2025-05-14 14:39:39,189: root: INFO: Current backtesting datetime 2020-01-07 09:30:00-05:00
2025-05-14 14:39:39,190: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2025-05-14 14:39:39[0m
2025-05-14 14:39:39,190: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2025-05-14 14:39:39,191: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2025-05-14 14:39:39,223: root: INFO: [34mMLTrader : Trading iteration ended at 2025-05-14 14:39:39[0m
2025-05-14 14:39:39,225: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2025-05-14 14:39:39,225: root: INFO: Current backtesting datetime 2020-01-08 09:30:00-05:00
2025-05-14 14:39:39,226: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2025-05-14 14:39:39[0m
2025-05-14 14:39:39,226: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2025-05-14 14:39:39,227: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2025-05-14 14:39:39,252: root: INFO: [34mMLTrader : Trading iteration ended at 2025-05-14 14:39:39[0m
2025-05-14 14:39:39,253: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2025-05-14 14:39:39,254: root: INFO: Current backtesting datetime 2020-01-09 09:30:00-05:00
2025-05-14 14:39:39,254: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2025-05-14 14:39:39[0m
2025-05-14 14:39:39,254: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2025-05-14 14:39:39,256: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2025-05-14 14:39:39,284: root: INFO: [34mMLTrader : Trading iteration ended at 2025-05-14 14:39:39[0m
2025-05-14 14:39:39,285: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2025-05-14 14:39:39,286: root: INFO: Current backtesting datetime 2020-01-10 09:30:00-05:00
2025-05-14 14:39:39,286: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2025-05-14 14:39:39[0m
2025-05-14 14:39:39,286: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2025-05-14 14:39:39,288: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2025-05-14 14:39:39,320: root: INFO: [34mMLTrader : Trading iteration ended at 2025-05-14 14:39:39[0m
2025-05-14 14:39:39,322: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2025-05-14 14:39:39,322: root: INFO: Current backtesting datetime 2020-01-11 09:30:00-05:00
2025-05-14 14:39:39,323: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2025-05-14 14:39:39,325: root: INFO: Current backtesting datetime 2020-01-11 09:25:00-05:00
2025-05-14 14:39:39,326: root: INFO: Current backtesting datetime 2020-01-11 09:25:00-05:00
2025-05-14 14:39:39,326: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2025-05-14 14:39:39,327: root: INFO: Current backtesting datetime 2020-01-13 08:30:00-05:00
2025-05-14 14:39:39,328: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2025-05-14 14:39:39,329: root: INFO: Current backtesting datetime 2020-01-13 09:30:00-05:00
2025-05-14 14:39:39,329: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2025-05-14 14:39:39,330: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2025-05-14 14:39:39[0m
2025-05-14 14:39:39,331: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2025-05-14 14:39:39,332: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2025-05-14 14:39:39,361: root: INFO: [34mMLTrader : Trading iteration ended at 2025-05-14 14:39:39[0m
