2025-05-14 13:15:32,392: root: INFO: MLTrader : Executing the initialize lifecycle method
2025-05-14 13:15:34,205: root: INFO: Current backtesting datetime 2020-01-02 08:30:00-05:00
2025-05-14 13:15:34,207: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2025-05-14 13:15:34,208: root: INFO: Current backtesting datetime 2020-01-02 09:30:00-05:00
2025-05-14 13:15:34,208: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2025-05-14 13:15:34,209: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2025-05-14 13:15:34[0m
2025-05-14 13:15:34,209: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2025-05-14 13:15:36,238: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2025-05-14 13:15:36,493: root: INFO: [34mMLTrader : Trading iteration ended at 2025-05-14 13:15:36[0m
2025-05-14 13:15:36,495: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2025-05-14 13:15:36,495: root: INFO: Current backtesting datetime 2020-01-03 09:30:00-05:00
2025-05-14 13:15:36,496: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2025-05-14 13:15:36[0m
2025-05-14 13:15:36,496: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2025-05-14 13:15:36,497: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2025-05-14 13:15:36,521: root: INFO: [34mMLTrader : Trading iteration ended at 2025-05-14 13:15:36[0m
2025-05-14 13:15:36,522: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2025-05-14 13:15:36,523: root: INFO: Current backtesting datetime 2020-01-04 09:30:00-05:00
2025-05-14 13:15:36,523: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2025-05-14 13:15:36,526: root: INFO: Current backtesting datetime 2020-01-04 09:25:00-05:00
2025-05-14 13:15:36,527: root: INFO: Current backtesting datetime 2020-01-04 09:25:00-05:00
