2025-05-14 10:08:27,132: root: INFO: MLTrader : Executing the initialize lifecycle method
2025-05-14 10:08:29,016: root: INFO: Current backtesting datetime 2023-12-15 08:30:00-05:00
2025-05-14 10:08:29,017: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2025-05-14 10:08:29,018: root: INFO: Current backtesting datetime 2023-12-15 09:30:00-05:00
2025-05-14 10:08:29,018: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2025-05-14 10:08:29,019: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2025-05-14 10:08:29[0m
2025-05-14 10:08:29,019: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2025-05-14 10:08:29,028: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2025-05-14 10:08:29,030: root: INFO: [32mNew market order of | 106 SPY buy | at price $567.0 of class bracket with status unprocessed was submitted.[0m
2025-05-14 10:08:29,033: root: INFO: [34mMLTrader : Trading iteration ended at 2025-05-14 10:08:29[0m
2025-05-14 10:08:29,033: root: INFO: Getting historical prices for SPY, 1 bars, 
2025-05-14 10:08:29,033: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2025-05-14 10:08:29,034: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2025-05-14 10:08:29,036: root: INFO: stop order of | 106 SPY sell | at price $448.875 with status unprocessed was sent to broker backtesting
2025-05-14 10:08:29,036: root: INFO: limit order of | 106 SPY sell | at price $567.0 with status unprocessed was sent to broker backtesting
2025-05-14 10:08:29,036: root: INFO: [32mFilled Transaction: buy 106 of SPY at 469.48999023 USD per share[0m
2025-05-14 10:08:29,037: root: INFO: market order of | 106 SPY buy | at price $567.0 of class bracket with status new was filled
2025-05-14 10:08:29,041: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2025-05-14 10:08:29,041: root: INFO: Current backtesting datetime 2023-12-16 09:30:00-05:00
2025-05-14 10:08:29,043: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2025-05-14 10:08:29,043: root: INFO: Getting historical prices for SPY, 1 bars, 
2025-05-14 10:08:29,043: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2025-05-14 10:08:29,044: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2025-05-14 10:08:29,044: root: INFO: Getting historical prices for SPY, 1 bars, 
2025-05-14 10:08:29,044: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2025-05-14 10:08:29,045: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2025-05-14 10:08:29,047: root: INFO: Getting historical prices for SPY, 1 bars, 
2025-05-14 10:08:29,047: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2025-05-14 10:08:29,047: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2025-05-14 10:08:29,048: root: INFO: Getting historical prices for SPY, 1 bars, 
2025-05-14 10:08:29,048: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2025-05-14 10:08:29,049: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2025-05-14 10:08:29,050: root: INFO: Current backtesting datetime 2023-12-16 09:25:00-05:00
2025-05-14 10:08:29,050: root: INFO: Getting historical prices for SPY, 1 bars, 
2025-05-14 10:08:29,050: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2025-05-14 10:08:29,051: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2025-05-14 10:08:29,052: root: INFO: Getting historical prices for SPY, 1 bars, 
2025-05-14 10:08:29,052: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2025-05-14 10:08:29,052: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2025-05-14 10:08:29,054: root: INFO: Current backtesting datetime 2023-12-16 09:25:00-05:00
2025-05-14 10:08:29,054: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2025-05-14 10:08:29,054: root: INFO: Getting historical prices for SPY, 1 bars, 
2025-05-14 10:08:29,054: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2025-05-14 10:08:29,054: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2025-05-14 10:08:29,055: root: INFO: Getting historical prices for SPY, 1 bars, 
2025-05-14 10:08:29,055: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2025-05-14 10:08:29,056: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2025-05-14 10:08:29,057: root: INFO: Current backtesting datetime 2023-12-18 08:30:00-05:00
2025-05-14 10:08:29,057: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2025-05-14 10:08:29,058: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2025-05-14 10:08:29,061: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
