time,strategy,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2020-03-24 09:30:00-04:00,MLTrader,LUV,buy,stop,fill,1,day,0.0,1,stock,38.20000076293945,2431,0.0
2020-05-14 09:30:00-04:00,MLTrader,LUV,sell,market,new,1,gtc,0.0,1,stock,,,
2020-05-14 09:30:00-04:00,MLTrader,LUV,sell,market,fill,1,gtc,0.0,1,stock,23.3799991607666,2799,0.0
2020-05-15 09:30:00-04:00,MLTrader,LUV,sell,market,new,1,gtc,0.0,1,stock,,,
2020-05-15 09:30:00-04:00,MLTrader,LUV,sell,market,fill,1,gtc,0.0,1,stock,24.3700008392334,4394,0.0
2020-05-16 09:30:00-04:00,MLTrader,LUV,buy,limit,canceled,1,day,0.0,1,stock,,,
2020-05-16 09:30:00-04:00,MLTrader,LUV,buy,stop,fill,1,day,0.0,1,stock,24.548999118804932,4394,0.0
2020-05-18 08:30:00-04:00,MLTrader,LUV,buy,limit,canceled,1,day,0.0,1,stock,,,
2020-05-18 08:30:00-04:00,MLTrader,LUV,buy,stop,fill,1,day,0.0,1,stock,26.271000480651857,2799,0.0
2020-06-11 09:30:00-04:00,MLTrader,LUV,sell,market,new,1,gtc,0.0,1,stock,,,
2020-06-11 09:30:00-04:00,MLTrader,LUV,sell,market,fill,1,gtc,0.0,1,stock,32.939998626708984,1821,0.0
2020-06-12 09:30:00-04:00,MLTrader,LUV,sell,market,new,1,gtc,0.0,1,stock,,,
2020-06-12 09:30:00-04:00,MLTrader,LUV,sell,market,fill,1,gtc,0.0,1,stock,36.060001373291016,2901,0.0
2020-06-13 09:30:00-04:00,MLTrader,LUV,buy,limit,canceled,1,day,0.0,1,stock,,,
2020-06-13 09:30:00-04:00,MLTrader,LUV,buy,stop,fill,1,day,0.0,1,stock,36.060001373291016,2901,0.0
2020-06-16 09:30:00-04:00,MLTrader,LUV,buy,limit,canceled,1,day,0.0,1,stock,,,
2020-06-16 09:30:00-04:00,MLTrader,LUV,buy,stop,fill,1,day,0.0,1,stock,38.5099983215332,1821,0.0
2020-10-07 09:30:00-04:00,MLTrader,LUV,sell,market,new,1,gtc,0.0,1,stock,,,
2020-10-07 09:30:00-04:00,MLTrader,LUV,sell,market,fill,1,gtc,0.0,1,stock,38.0,1553,0.0
2020-10-08 09:30:00-04:00,MLTrader,LUV,sell,market,new,1,gtc,0.0,1,stock,,,
2020-10-08 09:30:00-04:00,MLTrader,LUV,sell,market,fill,1,gtc,0.0,1,stock,39.0,2369,0.0
2020-10-09 09:30:00-04:00,MLTrader,LUV,sell,market,new,1,gtc,0.0,1,stock,,,
2020-10-09 09:30:00-04:00,MLTrader,LUV,sell,market,fill,1,gtc,0.0,1,stock,38.939998626708984,3493,0.0
2020-10-14 09:30:00-04:00,MLTrader,LUV,buy,limit,canceled,1,day,0.0,1,stock,,,
2020-10-14 09:30:00-04:00,MLTrader,LUV,buy,stop,fill,1,day,0.0,1,stock,39.9,2369,0.0
2020-10-22 09:30:00-04:00,MLTrader,LUV,buy,limit,canceled,1,day,0.0,1,stock,,,
2020-10-22 09:30:00-04:00,MLTrader,LUV,buy,stop,fill,1,day,0.0,1,stock,40.95,3493,0.0
2020-10-22 09:30:00-04:00,MLTrader,LUV,buy,limit,canceled,1,day,0.0,1,stock,,,
2020-10-22 09:30:00-04:00,MLTrader,LUV,buy,stop,fill,1,day,0.0,1,stock,40.91850128173828,1553,0.0
2021-01-14 09:30:00-05:00,MLTrader,LUV,sell,market,new,1,gtc,0.0,1,stock,,,
2021-01-14 09:30:00-05:00,MLTrader,LUV,sell,market,fill,1,gtc,0.0,1,stock,48.650001525878906,1121,0.0
2021-02-05 09:30:00-05:00,MLTrader,LUV,buy,limit,canceled,1,day,0.0,1,stock,,,
2021-02-05 09:30:00-05:00,MLTrader,LUV,buy,stop,fill,1,day,0.0,1,stock,50.28449935913086,1121,0.0
2021-06-18 09:30:00-04:00,MLTrader,LUV,sell,market,new,1,gtc,0.0,1,stock,,,
2021-06-18 09:30:00-04:00,MLTrader,LUV,sell,market,fill,1,gtc,0.0,1,stock,55.0,929,0.0
2021-08-12 09:30:00-04:00,MLTrader,LUV,sell,market,new,1,gtc,0.0,1,stock,,,
2021-08-12 09:30:00-04:00,MLTrader,LUV,sell,market,fill,1,gtc,0.0,1,stock,51.41999816894531,1570,0.0
2021-08-13 09:30:00-04:00,MLTrader,LUV,sell,market,new,1,gtc,0.0,1,stock,,,
2021-08-13 09:30:00-04:00,MLTrader,LUV,sell,market,fill,1,gtc,0.0,1,stock,50.900001525878906,2308,0.0
2021-09-03 09:30:00-04:00,MLTrader,LUV,sell,market,new,1,gtc,0.0,1,stock,,,
2021-09-03 09:30:00-04:00,MLTrader,LUV,sell,market,fill,1,gtc,0.0,1,stock,49.34000015258789,3580,0.0
2021-09-23 09:30:00-04:00,MLTrader,LUV,buy,limit,canceled,1,day,0.0,1,stock,,,
2021-09-23 09:30:00-04:00,MLTrader,LUV,buy,stop,fill,1,day,0.0,1,stock,52.03800144195557,3580,0.0
2021-09-23 09:30:00-04:00,MLTrader,LUV,buy,limit,canceled,1,day,0.0,1,stock,,,
2021-09-23 09:30:00-04:00,MLTrader,LUV,buy,stop,fill,1,day,0.0,1,stock,52.35300064086914,1570,0.0
2021-09-27 08:30:00-04:00,MLTrader,LUV,buy,limit,canceled,1,day,0.0,1,stock,,,
2021-09-27 08:30:00-04:00,MLTrader,LUV,buy,stop,fill,1,day,0.0,1,stock,53.99099807739258,2308,0.0
2021-10-22 09:30:00-04:00,MLTrader,LUV,sell,market,new,1,gtc,0.0,1,stock,,,
2021-10-22 09:30:00-04:00,MLTrader,LUV,sell,market,fill,1,gtc,0.0,1,stock,48.150001525878906,1403,0.0
2021-11-05 09:30:00-04:00,MLTrader,LUV,buy,limit,canceled,1,day,0.0,1,stock,,,
2021-11-05 09:30:00-04:00,MLTrader,LUV,buy,stop,fill,1,day,0.0,1,stock,51.76499919891358,1403,0.0
2021-11-19 09:30:00-05:00,MLTrader,LUV,buy,stop,canceled,1,day,0.0,1,stock,,,
2021-11-19 09:30:00-05:00,MLTrader,LUV,buy,limit,fill,1,day,0.0,1,stock,45.4239990234375,929,0.0
2021-11-29 09:30:00-05:00,MLTrader,LUV,sell,market,new,1,gtc,0.0,1,stock,,,
2021-11-29 09:30:00-05:00,MLTrader,LUV,sell,market,fill,1,gtc,0.0,1,stock,45.7400016784668,1016,0.0
2022-01-19 09:30:00-05:00,MLTrader,LUV,sell,market,new,1,gtc,0.0,1,stock,,,
2022-01-19 09:30:00-05:00,MLTrader,LUV,sell,market,fill,1,gtc,0.0,1,stock,45.380001068115234,1511,0.0
2022-01-20 09:30:00-05:00,MLTrader,LUV,sell,market,new,1,gtc,0.0,1,stock,,,
2022-01-20 09:30:00-05:00,MLTrader,LUV,sell,market,fill,1,gtc,0.0,1,stock,44.7599983215332,2271,0.0
2022-02-09 09:30:00-05:00,MLTrader,LUV,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-02-09 09:30:00-05:00,MLTrader,LUV,buy,stop,fill,1,day,0.0,1,stock,47.03999919891358,1016,0.0
2022-02-09 09:30:00-05:00,MLTrader,LUV,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-02-09 09:30:00-05:00,MLTrader,LUV,buy,stop,fill,1,day,0.0,1,stock,47.649001121520996,2271,0.0
2022-04-20 09:30:00-04:00,MLTrader,LUV,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-04-20 09:30:00-04:00,MLTrader,LUV,buy,stop,fill,1,day,0.0,1,stock,47.775,1511,0.0
2022-09-23 09:30:00-04:00,MLTrader,LUV,sell,market,new,1,gtc,0.0,1,stock,,,
2022-09-23 09:30:00-04:00,MLTrader,LUV,sell,market,fill,1,gtc,0.0,1,stock,32.400001525878906,1170,0.0
2022-10-27 09:30:00-04:00,MLTrader,LUV,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-10-27 09:30:00-04:00,MLTrader,LUV,buy,stop,fill,1,day,0.0,1,stock,35.7,1170,0.0
2023-01-05 09:30:00-05:00,MLTrader,LUV,sell,market,new,1,gtc,0.0,1,stock,,,
2023-01-05 09:30:00-05:00,MLTrader,LUV,sell,market,fill,1,gtc,0.0,1,stock,33.25,1156,0.0
2023-01-06 09:30:00-05:00,MLTrader,LUV,sell,market,new,1,gtc,0.0,1,stock,,,
2023-01-06 09:30:00-05:00,MLTrader,LUV,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-01-06 09:30:00-05:00,MLTrader,LUV,buy,stop,fill,1,day,0.0,1,stock,34.3875,1156,0.0
2023-01-06 09:30:00-05:00,MLTrader,LUV,sell,market,fill,1,gtc,0.0,1,stock,33.0,1716,0.0
2023-01-07 09:30:00-05:00,MLTrader,LUV,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-01-07 09:30:00-05:00,MLTrader,LUV,buy,stop,fill,1,day,0.0,1,stock,34.9125,1716,0.0
2023-01-09 09:30:00-05:00,MLTrader,LUV,sell,market,new,1,gtc,0.0,1,stock,,,
2023-01-09 09:30:00-05:00,MLTrader,LUV,sell,market,fill,1,gtc,0.0,1,stock,35.11000061035156,1077,0.0
2023-01-10 09:30:00-05:00,MLTrader,LUV,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-01-10 09:30:00-05:00,MLTrader,LUV,buy,stop,fill,1,day,0.0,1,stock,35.4900016784668,1077,0.0
2023-01-18 09:30:00-05:00,MLTrader,LUV,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-18 09:30:00-05:00,MLTrader,LUV,buy,market,fill,1,gtc,0.0,1,stock,37.630001068115234,956,0.0
2023-01-19 09:30:00-05:00,MLTrader,LUV,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-19 09:30:00-05:00,MLTrader,LUV,buy,market,fill,1,gtc,0.0,1,stock,36.0,461,0.0
2023-01-20 09:30:00-05:00,MLTrader,LUV,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-20 09:30:00-05:00,MLTrader,LUV,buy,market,fill,1,gtc,0.0,1,stock,36.81999969482422,252,0.0
2023-01-26 09:30:00-05:00,MLTrader,LUV,sell,limit,canceled,1,day,0.0,1,stock,,,
2023-01-26 09:30:00-05:00,MLTrader,LUV,sell,stop,fill,1,day,0.0,1,stock,35.14050159454346,956,0.0
2023-01-26 09:30:00-05:00,MLTrader,LUV,sell,limit,canceled,1,day,0.0,1,stock,,,
2023-01-26 09:30:00-05:00,MLTrader,LUV,sell,stop,fill,1,day,0.0,1,stock,35.74850101470947,461,0.0
2023-01-27 09:30:00-05:00,MLTrader,LUV,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-27 09:30:00-05:00,MLTrader,LUV,buy,market,fill,1,gtc,0.0,1,stock,35.47999954223633,818,0.0
2023-02-10 09:30:00-05:00,MLTrader,LUV,sell,limit,canceled,1,day,0.0,1,stock,,,
2023-02-10 09:30:00-05:00,MLTrader,LUV,sell,stop,fill,1,day,0.0,1,stock,34.199999999999996,252,0.0
2023-02-10 09:30:00-05:00,MLTrader,LUV,sell,limit,canceled,1,day,0.0,1,stock,,,
2023-02-10 09:30:00-05:00,MLTrader,LUV,sell,stop,fill,1,day,0.0,1,stock,34.199999999999996,818,0.0
2023-03-15 09:30:00-04:00,MLTrader,LUV,buy,market,new,1,gtc,0.0,1,stock,,,
2023-03-15 09:30:00-04:00,MLTrader,LUV,buy,market,fill,1,gtc,0.0,1,stock,29.93000030517578,1053,0.0
2023-03-16 09:30:00-04:00,MLTrader,LUV,buy,market,new,1,gtc,0.0,1,stock,,,
2023-03-16 09:30:00-04:00,MLTrader,LUV,sell,limit,canceled,1,day,0.0,1,stock,,,
2023-03-16 09:30:00-04:00,MLTrader,LUV,sell,stop,fill,1,day,0.0,1,stock,29.56999969482422,1053,0.0
2023-03-16 09:30:00-04:00,MLTrader,LUV,buy,market,fill,1,gtc,0.0,1,stock,29.56999969482422,584,0.0
2023-03-17 09:30:00-04:00,MLTrader,LUV,buy,market,new,1,gtc,0.0,1,stock,,,
2023-03-17 09:30:00-04:00,MLTrader,LUV,buy,market,fill,1,gtc,0.0,1,stock,30.219999313354492,826,0.0
2023-04-19 09:30:00-04:00,MLTrader,LUV,sell,limit,canceled,1,day,0.0,1,stock,,,
2023-04-19 09:30:00-04:00,MLTrader,LUV,sell,limit,canceled,1,day,0.0,1,stock,,,
2023-04-19 09:30:00-04:00,MLTrader,LUV,sell,stop,canceled,1,day,0.0,1,stock,,,
2023-04-19 09:30:00-04:00,MLTrader,LUV,sell,stop,canceled,1,day,0.0,1,stock,,,
2023-04-19 09:30:00-04:00,MLTrader,LUV,sell,market,new,1,day,0.0,1,stock,,,
2023-04-19 09:30:00-04:00,MLTrader,LUV,sell,market,new,1,gtc,0.0,1,stock,,,
2023-04-19 09:30:00-04:00,MLTrader,LUV,sell,market,fill,1,day,0.0,1,stock,31.860000610351562,1410,0.0
2023-04-19 09:30:00-04:00,MLTrader,LUV,sell,market,fill,1,gtc,0.0,1,stock,31.860000610351562,366,0.0
2023-04-20 09:30:00-04:00,MLTrader,LUV,sell,market,new,1,gtc,0.0,1,stock,,,
2023-04-20 09:30:00-04:00,MLTrader,LUV,sell,market,fill,1,gtc,0.0,1,stock,32.27000045776367,1263,0.0
2023-04-21 09:30:00-04:00,MLTrader,LUV,sell,market,new,1,gtc,0.0,1,stock,,,
2023-04-21 09:30:00-04:00,MLTrader,LUV,sell,market,fill,1,gtc,0.0,1,stock,32.31999969482422,1878,0.0
2023-04-28 09:30:00-04:00,MLTrader,LUV,sell,market,new,1,gtc,0.0,1,stock,,,
2023-04-28 09:30:00-04:00,MLTrader,LUV,sell,market,fill,1,gtc,0.0,1,stock,29.8799991607666,3083,0.0
2023-05-03 09:30:00-04:00,MLTrader,LUV,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-05-03 09:30:00-04:00,MLTrader,LUV,buy,stop,fill,1,day,0.0,1,stock,30.975,3083,0.0
2023-06-14 09:30:00-04:00,MLTrader,LUV,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-06-14 09:30:00-04:00,MLTrader,LUV,buy,stop,fill,1,day,0.0,1,stock,33.45300064086914,1263,0.0
2023-06-15 09:30:00-04:00,MLTrader,LUV,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-06-15 09:30:00-04:00,MLTrader,LUV,buy,stop,fill,1,day,0.0,1,stock,33.883500480651854,1878,0.0
2023-06-16 09:30:00-04:00,MLTrader,LUV,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-06-16 09:30:00-04:00,MLTrader,LUV,buy,stop,fill,1,day,0.0,1,stock,34.22999839782715,366,0.0
